Device,Method,Blocks,Threads,Datasize,searched Ips,Building time MS,searching time MS
GeForce GT 740M,LPM-BRUTE FORCE,10625,160,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,10625,160,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,10625,160,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,8855,192,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,8855,192,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,8855,192,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,8855,192,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,8855,192,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,8855,192,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,8855,192,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,8855,192,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,8855,192,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,8855,192,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,8855,192,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,8855,192,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,8855,192,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,8855,192,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,8855,192,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,8855,192,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,8855,192,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,8855,192,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,8855,192,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,8855,192,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,8855,192,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,8855,192,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,8855,192,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,8855,192,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,8855,192,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,7590,224,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,7590,224,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,7590,224,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,7590,224,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,7590,224,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,7590,224,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,7590,224,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,7590,224,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,7590,224,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,7590,224,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,7590,224,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,7590,224,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,7590,224,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,7590,224,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,7590,224,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,7590,224,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,7590,224,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,7590,224,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,7590,224,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,7590,224,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,7590,224,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,7590,224,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,7590,224,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,7590,224,1700000,1,0.000,6.000
GeForce GT 740M,LPM-BRUTE FORCE,7590,224,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,6641,256,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,6641,256,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,6641,256,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,6641,256,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,6641,256,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,6641,256,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,6641,256,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,6641,256,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,6641,256,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,6641,256,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,6641,256,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,6641,256,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,6641,256,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,6641,256,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,6641,256,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,6641,256,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,6641,256,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,6641,256,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,6641,256,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,6641,256,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,6641,256,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,6641,256,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,6641,256,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,6641,256,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,6641,256,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,5903,288,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,5903,288,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,5903,288,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5903,288,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,5903,288,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,5903,288,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,5903,288,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5903,288,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5903,288,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5903,288,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,5903,288,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,5903,288,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,5903,288,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5903,288,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5903,288,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5903,288,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5903,288,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5903,288,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5903,288,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,5903,288,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5903,288,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,5903,288,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,5903,288,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5903,288,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5903,288,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,5313,320,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5313,320,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5313,320,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5313,320,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5313,320,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5313,320,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5313,320,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5313,320,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5313,320,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5313,320,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5313,320,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5313,320,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5313,320,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5313,320,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5313,320,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5313,320,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5313,320,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5313,320,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5313,320,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5313,320,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5313,320,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5313,320,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,5313,320,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5313,320,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,5313,320,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4830,352,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4830,352,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4830,352,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4830,352,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4830,352,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4830,352,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4830,352,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4830,352,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4830,352,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4830,352,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4830,352,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4830,352,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4830,352,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4830,352,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4830,352,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4830,352,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4830,352,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4830,352,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4830,352,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4830,352,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4830,352,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4830,352,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4830,352,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4830,352,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4830,352,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4428,384,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4428,384,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4428,384,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4428,384,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4428,384,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4428,384,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4428,384,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4428,384,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4428,384,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4428,384,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4428,384,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4428,384,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4428,384,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4428,384,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4428,384,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4428,384,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4428,384,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4428,384,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4428,384,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4428,384,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4428,384,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4428,384,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4428,384,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4428,384,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4428,384,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,4087,416,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4087,416,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4087,416,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4087,416,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4087,416,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4087,416,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4087,416,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4087,416,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4087,416,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4087,416,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4087,416,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4087,416,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4087,416,1700000,1,0.000,6.000
GeForce GT 740M,LPM-BRUTE FORCE,4087,416,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4087,416,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4087,416,1700000,1,0.000,6.000
GeForce GT 740M,LPM-BRUTE FORCE,4087,416,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4087,416,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4087,416,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4087,416,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4087,416,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4087,416,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4087,416,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4087,416,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,4087,416,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3795,448,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3795,448,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,3795,448,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3795,448,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3795,448,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3795,448,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,3795,448,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3795,448,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,3795,448,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3795,448,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3795,448,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3795,448,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3795,448,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,3795,448,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3795,448,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3795,448,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3795,448,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,3795,448,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3795,448,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,3795,448,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3795,448,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3795,448,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3795,448,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3795,448,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3795,448,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3542,480,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3542,480,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3542,480,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,3542,480,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,3542,480,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3542,480,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3542,480,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3542,480,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3542,480,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3542,480,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3542,480,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3542,480,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3542,480,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3542,480,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3542,480,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,3542,480,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,3542,480,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3542,480,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3542,480,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,3542,480,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3542,480,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,3542,480,1700000,1,0.000,4.000
GeForce GT 740M,LPM-BRUTE FORCE,3542,480,1700000,1,0.000,5.000
GeForce GT 740M,LPM-BRUTE FORCE,3542,480,1700000,1,0.000,5.000
